transaction_id,customer_id,product_id,site_id,occurred_at,quantity,amount,channel
TXN-000003746,CUST-00793,PROD-0067,SITE-012,2026-03-12T19:03:32Z,13,1502.28,retail
TXN-000003747,CUST-00137,PROD-0052,SITE-009,2025-10-31T06:50:39Z,10,1458.8,field-sales
TXN-000003748,CUST-00022,PROD-0090,SITE-012,2025-11-15T14:36:52Z,35,902.65,online
TXN-000003749,CUST-00449,PROD-0068,SITE-015,2024-05-09T17:07:10Z,4,121.32,field-sales
TXN-000003750,CUST-00798,PROD-0058,SITE-013,2026-05-12T23:21:06Z,4,1273,field-sales
TXN-000003751,CUST-00077,PROD-0023,SITE-004,2025-05-03T23:40:43Z,4,890.2,field-sales
TXN-000003752,CUST-00760,PROD-0078,SITE-009,2026-08-26T01:24:36Z,14,395.36,distributor
TXN-000003753,CUST-00513,PROD-0057,SITE-013,2026-03-20T00:55:02Z,40,3016.8,distributor
TXN-000003754,CUST-00142,PROD-0003,SITE-010,2024-06-03T12:38:19Z,38,1718.36,field-sales
TXN-000003755,CUST-00091,PROD-0100,SITE-004,2024-12-26T22:48:42Z,2,41.32,distributor
TXN-000003756,CUST-00045,PROD-0040,SITE-008,2025-10-11T23:34:58Z,17,4972.5,retail
TXN-000003757,CUST-00624,PROD-0106,SITE-013,2025-07-20T19:54:00Z,30,3948.9,online
TXN-000003758,CUST-00409,PROD-0083,SITE-009,2024-10-19T01:22:21Z,21,2423.82,online
TXN-000003759,CUST-00297,PROD-0067,SITE-009,2026-07-01T15:29:18Z,17,688.84,online
TXN-000003760,CUST-00643,PROD-0039,SITE-010,2024-06-09T16:11:14Z,2,216.3,online
TXN-000003761,CUST-00362,PROD-0106,SITE-008,2026-07-12T07:40:01Z,31,7702.26,distributor
TXN-000003762,CUST-00421,PROD-0013,SITE-007,2025-02-21T16:33:10Z,13,3902.86,field-sales
TXN-000003763,CUST-00075,PROD-0013,SITE-015,2025-09-09T10:02:19Z,2,162.64,distributor
TXN-000003764,CUST-00761,PROD-0030,SITE-002,2024-12-11T22:41:47Z,16,1656.8,distributor
TXN-000003765,CUST-00220,PROD-0035,SITE-010,2026-02-20T13:00:07Z,20,6599.6,distributor
TXN-000003766,CUST-00319,PROD-0116,SITE-012,2024-12-17T08:26:59Z,23,2550.01,field-sales
TXN-000003767,CUST-00015,PROD-0097,SITE-003,2025-04-12T17:07:01Z,33,9730.38,online
TXN-000003768,CUST-00443,PROD-0089,SITE-003,2025-02-23T17:11:24Z,14,4863.04,distributor
TXN-000003769,CUST-00405,PROD-0114,SITE-002,2025-06-30T23:55:07Z,29,7862.48,retail
TXN-000003770,CUST-00118,PROD-0076,SITE-005,2025-05-09T23:57:57Z,5,753.1,retail
TXN-000003771,CUST-00420,PROD-0020,SITE-005,2025-10-22T14:33:48Z,39,1569.75,distributor
TXN-000003772,CUST-00767,PROD-0101,SITE-015,2026-03-16T10:41:09Z,21,7201.74,retail
TXN-000003773,CUST-00761,PROD-0066,SITE-002,2025-11-26T12:21:55Z,4,374.64,field-sales
TXN-000003774,CUST-00635,PROD-0012,SITE-007,2026-01-22T19:53:28Z,28,4912.04,retail
TXN-000003775,CUST-00712,PROD-0079,SITE-003,2026-01-30T16:36:35Z,11,2195.71,distributor
TXN-000003776,CUST-00605,PROD-0043,SITE-007,2024-10-26T04:41:45Z,38,6495.72,retail
TXN-000003777,CUST-00589,PROD-0048,SITE-001,2026-07-18T20:34:47Z,12,2223.12,retail
TXN-000003778,CUST-00030,PROD-0027,SITE-004,2025-12-18T05:09:31Z,11,2742.85,field-sales
TXN-000003779,CUST-00796,PROD-0118,SITE-007,2025-06-30T04:07:35Z,25,7201.25,online
TXN-000003780,CUST-00151,PROD-0075,SITE-006,2025-05-29T13:20:07Z,10,491,field-sales
TXN-000003781,CUST-00556,PROD-0008,SITE-011,2025-08-25T12:52:14Z,24,475.44,distributor
TXN-000003782,CUST-00357,PROD-0062,SITE-003,2024-05-08T22:49:58Z,29,8403.33,distributor
TXN-000003783,CUST-00189,PROD-0012,SITE-007,2024-10-22T11:06:44Z,39,2738.19,retail
TXN-000003784,CUST-00083,PROD-0007,SITE-014,2025-04-18T20:14:24Z,40,13185.6,field-sales
TXN-000003785,CUST-00009,PROD-0022,SITE-001,2024-10-26T20:51:42Z,20,1800.2,online
TXN-000003786,CUST-00530,PROD-0063,SITE-001,2025-03-17T07:42:11Z,18,859.86,online
TXN-000003787,CUST-00448,PROD-0087,SITE-010,2026-07-12T06:37:52Z,5,1283.7,retail
TXN-000003788,CUST-00627,PROD-0084,SITE-005,2026-01-15T11:43:36Z,2,646.5,retail
TXN-000003789,CUST-00633,PROD-0019,SITE-007,2026-01-11T04:59:07Z,26,9669.66,online
TXN-000003790,CUST-00120,PROD-0044,SITE-012,2026-07-03T06:01:26Z,12,2642.76,field-sales
TXN-000003791,CUST-00737,PROD-0078,SITE-012,2025-10-31T17:17:11Z,8,216.56,online
TXN-000003792,CUST-00541,PROD-0008,SITE-003,2024-08-27T21:12:41Z,3,711.6,distributor
TXN-000003793,CUST-00374,PROD-0067,SITE-011,2024-08-25T07:53:38Z,22,6932.86,field-sales
TXN-000003794,CUST-00668,PROD-0081,SITE-010,2024-04-22T03:48:19Z,40,3926.8,online
TXN-000003795,CUST-00705,PROD-0003,SITE-007,2025-05-02T03:18:37Z,5,484.15,online
TXN-000003796,CUST-00347,PROD-0017,SITE-003,2026-05-14T02:36:16Z,17,2740.91,field-sales
TXN-000003797,CUST-00392,PROD-0060,SITE-015,2026-04-04T05:57:33Z,30,9190.5,online
TXN-000003798,CUST-00319,PROD-0010,SITE-009,2024-12-17T11:37:50Z,15,2581.65,distributor
TXN-000003799,CUST-00738,PROD-0063,SITE-015,2026-08-24T19:28:33Z,26,8030.36,retail
TXN-000003800,CUST-00106,PROD-0070,SITE-005,2025-10-10T17:28:00Z,40,4614.4,field-sales
TXN-000003801,CUST-00530,PROD-0047,SITE-001,2026-04-07T15:55:38Z,36,6954.48,retail
TXN-000003802,CUST-00799,PROD-0034,SITE-011,2025-02-19T17:40:20Z,13,4127.5,field-sales
TXN-000003803,CUST-00774,PROD-0078,SITE-001,2025-06-08T08:56:52Z,12,123.12,retail
TXN-000003804,CUST-00111,PROD-0022,SITE-014,2026-06-22T17:31:40Z,10,1188.3,retail
TXN-000003805,CUST-00608,PROD-0096,SITE-013,2026-01-28T23:13:01Z,34,349.18,online
TXN-000003806,CUST-00481,PROD-0106,SITE-012,2025-04-11T17:12:18Z,38,4385.58,distributor
TXN-000003807,CUST-00693,PROD-0111,SITE-015,2024-10-24T16:58:47Z,25,4668,distributor
TXN-000003808,CUST-00549,PROD-0106,SITE-009,2025-07-03T20:49:56Z,12,2273.52,retail
TXN-000003809,CUST-00004,PROD-0005,SITE-002,2025-01-22T17:50:02Z,21,7893.06,field-sales
TXN-000003810,CUST-00572,PROD-0027,SITE-009,2026-07-21T00:35:25Z,19,3230.57,distributor
TXN-000003811,CUST-00122,PROD-0002,SITE-005,2026-03-30T00:38:06Z,16,2841.76,retail
TXN-000003812,CUST-00591,PROD-0084,SITE-002,2024-11-28T06:13:34Z,25,6191.75,retail
TXN-000003813,CUST-00140,PROD-0030,SITE-014,2025-03-19T08:00:00Z,32,12430.4,online
TXN-000003814,CUST-00763,PROD-0119,SITE-012,2026-07-13T17:21:23Z,33,8681.64,online
TXN-000003815,CUST-00263,PROD-0100,SITE-002,2026-07-29T11:26:42Z,39,1786.2,retail
TXN-000003816,CUST-00653,PROD-0019,SITE-008,2025-01-31T03:42:38Z,9,3156.21,field-sales
TXN-000003817,CUST-00689,PROD-0016,SITE-011,2024-05-24T04:11:59Z,4,1357.24,online
TXN-000003818,CUST-00769,PROD-0089,SITE-007,2024-04-06T02:44:27Z,19,2242.95,online
TXN-000003819,CUST-00555,PROD-0042,SITE-010,2026-03-27T08:03:06Z,25,5772.25,retail
TXN-000003820,CUST-00677,PROD-0017,SITE-007,2026-05-12T16:49:27Z,31,5053.62,distributor
TXN-000003821,CUST-00192,PROD-0085,SITE-008,2025-11-14T12:16:53Z,22,2227.72,online
TXN-000003822,CUST-00784,PROD-0063,SITE-004,2025-02-24T02:56:23Z,32,4146.56,field-sales
TXN-000003823,CUST-00577,PROD-0103,SITE-003,2026-04-16T14:34:20Z,15,1321.35,distributor
TXN-000003824,CUST-00168,PROD-0029,SITE-006,2026-06-01T05:39:35Z,4,1522.92,distributor
TXN-000003825,CUST-00397,PROD-0085,SITE-012,2024-08-27T23:29:54Z,37,4618.71,retail
TXN-000003826,CUST-00490,PROD-0120,SITE-003,2025-04-01T04:47:38Z,6,532.14,field-sales
TXN-000003827,CUST-00737,PROD-0098,SITE-013,2025-05-17T14:46:07Z,22,4741,retail
TXN-000003828,CUST-00281,PROD-0119,SITE-010,2024-09-26T17:22:40Z,7,2763.32,field-sales
TXN-000003829,CUST-00771,PROD-0001,SITE-011,2025-10-29T00:21:44Z,8,2634.24,retail
TXN-000003830,CUST-00151,PROD-0054,SITE-012,2026-04-02T22:52:39Z,5,758.15,field-sales
TXN-000003831,CUST-00469,PROD-0040,SITE-013,2026-03-05T20:10:34Z,4,538.72,distributor
TXN-000003832,CUST-00480,PROD-0018,SITE-005,2025-11-19T10:59:50Z,19,7355.47,field-sales
TXN-000003833,CUST-00698,PROD-0060,SITE-002,2025-10-14T09:35:06Z,34,6042.82,field-sales
TXN-000003834,CUST-00773,PROD-0005,SITE-014,2025-02-13T07:56:41Z,5,639.35,online
TXN-000003835,CUST-00610,PROD-0091,SITE-003,2025-01-10T22:39:41Z,4,91.36,retail
TXN-000003836,CUST-00139,PROD-0036,SITE-010,2025-01-24T08:19:09Z,12,2398.08,online
TXN-000003837,CUST-00560,PROD-0030,SITE-010,2026-02-02T08:29:01Z,35,13068.65,online
TXN-000003838,CUST-00650,PROD-0006,SITE-009,2024-09-03T19:20:56Z,35,9020.9,online
TXN-000003839,CUST-00468,PROD-0086,SITE-013,2026-05-19T07:11:01Z,30,8019.6,distributor
TXN-000003840,CUST-00442,PROD-0069,SITE-013,2025-10-27T14:38:38Z,18,245.52,field-sales
TXN-000003841,CUST-00078,PROD-0071,SITE-010,2024-09-28T00:38:39Z,21,3058.65,retail
TXN-000003842,CUST-00049,PROD-0052,SITE-008,2026-07-23T19:34:46Z,36,11848.68,distributor
TXN-000003843,CUST-00254,PROD-0111,SITE-001,2024-11-24T18:51:18Z,37,5716.13,distributor
TXN-000003844,CUST-00293,PROD-0064,SITE-011,2024-09-23T23:15:02Z,20,5535.6,distributor
TXN-000003845,CUST-00136,PROD-0017,SITE-011,2024-09-21T04:21:15Z,28,9358.16,field-sales
TXN-000003846,CUST-00055,PROD-0010,SITE-015,2026-02-16T10:21:26Z,3,1162.83,online
TXN-000003847,CUST-00042,PROD-0096,SITE-011,2025-02-08T19:37:53Z,6,659.1,distributor
TXN-000003848,CUST-00145,PROD-0088,SITE-004,2025-06-22T00:33:34Z,15,317.7,retail
TXN-000003849,CUST-00733,PROD-0091,SITE-014,2025-02-03T19:37:30Z,9,3149.37,online
TXN-000003850,CUST-00474,PROD-0031,SITE-011,2026-04-11T14:45:18Z,11,3710.19,distributor
TXN-000003851,CUST-00575,PROD-0037,SITE-013,2024-07-05T19:31:27Z,40,4242.8,online
TXN-000003852,CUST-00517,PROD-0020,SITE-001,2025-09-13T00:09:44Z,36,13260.24,field-sales
TXN-000003853,CUST-00708,PROD-0040,SITE-013,2026-03-01T21:57:36Z,1,289.03,distributor
TXN-000003854,CUST-00411,PROD-0028,SITE-003,2026-07-03T07:20:03Z,5,1989,distributor
TXN-000003855,CUST-00717,PROD-0008,SITE-009,2026-08-05T22:44:34Z,17,1641.01,distributor
TXN-000003856,CUST-00043,PROD-0010,SITE-001,2025-09-03T14:16:00Z,22,4812.5,distributor
TXN-000003857,CUST-00785,PROD-0119,SITE-002,2026-06-11T13:22:41Z,30,10737.3,field-sales
TXN-000003858,CUST-00298,PROD-0118,SITE-007,2025-08-19T19:18:07Z,31,10230.62,distributor
TXN-000003859,CUST-00005,PROD-0080,SITE-003,2026-03-01T05:00:08Z,25,5738.25,online
TXN-000003860,CUST-00187,PROD-0099,SITE-007,2026-08-16T04:41:17Z,7,1592.99,field-sales
TXN-000003861,CUST-00112,PROD-0119,SITE-006,2024-09-26T20:55:19Z,5,1915.9,online
TXN-000003862,CUST-00635,PROD-0006,SITE-002,2025-09-09T14:49:39Z,12,2373.6,distributor
TXN-000003863,CUST-00220,PROD-0025,SITE-014,2026-08-12T05:51:39Z,38,14090.4,field-sales
TXN-000003864,CUST-00745,PROD-0052,SITE-009,2024-11-29T10:40:07Z,40,12918,online
TXN-000003865,CUST-00318,PROD-0012,SITE-014,2026-02-12T14:58:09Z,36,9964.8,online
TXN-000003866,CUST-00788,PROD-0064,SITE-004,2026-08-19T07:19:59Z,36,9140.4,distributor
TXN-000003867,CUST-00789,PROD-0110,SITE-011,2026-04-15T17:03:22Z,23,8819.12,field-sales
TXN-000003868,CUST-00410,PROD-0024,SITE-002,2025-09-18T15:42:25Z,39,6948.24,retail
TXN-000003869,CUST-00048,PROD-0019,SITE-005,2026-06-04T05:08:00Z,10,2507.4,online
TXN-000003870,CUST-00279,PROD-0029,SITE-012,2025-03-12T04:06:58Z,23,8323.7,field-sales
TXN-000003871,CUST-00059,PROD-0003,SITE-005,2024-10-26T05:09:50Z,4,758.88,online
TXN-000003872,CUST-00492,PROD-0036,SITE-003,2025-12-11T03:22:32Z,13,4472.39,field-sales
TXN-000003873,CUST-00340,PROD-0110,SITE-011,2025-08-25T13:40:03Z,18,398.34,retail
TXN-000003874,CUST-00439,PROD-0024,SITE-004,2024-11-01T20:01:40Z,21,577.92,field-sales
TXN-000003875,CUST-00615,PROD-0052,SITE-012,2026-07-27T18:40:02Z,13,1378.65,distributor
TXN-000003876,CUST-00006,PROD-0037,SITE-003,2025-04-07T00:07:46Z,40,15921.6,online
TXN-000003877,CUST-00133,PROD-0010,SITE-009,2025-10-17T15:59:14Z,18,2111.76,distributor
TXN-000003878,CUST-00706,PROD-0029,SITE-009,2026-07-13T12:08:04Z,36,11181.6,retail
TXN-000003879,CUST-00657,PROD-0089,SITE-004,2025-07-19T14:51:54Z,13,970.84,distributor
TXN-000003880,CUST-00376,PROD-0101,SITE-004,2024-10-14T14:06:54Z,36,13452.84,retail
TXN-000003881,CUST-00263,PROD-0015,SITE-013,2026-06-19T06:12:55Z,16,5331.68,retail
TXN-000003882,CUST-00266,PROD-0070,SITE-012,2026-04-30T19:19:38Z,40,381.6,distributor
TXN-000003883,CUST-00772,PROD-0073,SITE-012,2026-03-04T02:18:27Z,14,2191.56,distributor
TXN-000003884,CUST-00746,PROD-0047,SITE-008,2025-06-23T14:41:45Z,34,3770.94,field-sales
TXN-000003885,CUST-00520,PROD-0014,SITE-007,2024-12-13T20:02:25Z,28,6688.36,distributor
TXN-000003886,CUST-00448,PROD-0115,SITE-009,2025-11-13T09:44:22Z,10,1851.4,distributor
TXN-000003887,CUST-00245,PROD-0052,SITE-008,2025-08-14T21:31:17Z,39,15495.48,field-sales
TXN-000003888,CUST-00443,PROD-0110,SITE-005,2025-12-19T13:59:59Z,13,4652.31,field-sales
TXN-000003889,CUST-00724,PROD-0037,SITE-013,2025-10-14T10:06:45Z,31,6837.36,retail
TXN-000003890,CUST-00081,PROD-0030,SITE-004,2024-08-30T21:41:39Z,40,3794,online
TXN-000003891,CUST-00465,PROD-0004,SITE-005,2025-04-22T10:24:47Z,13,817.57,online
TXN-000003892,CUST-00116,PROD-0091,SITE-013,2026-04-14T16:53:01Z,22,4220.7,online
TXN-000003893,CUST-00373,PROD-0085,SITE-007,2025-10-03T04:46:10Z,4,1098.8,distributor
TXN-000003894,CUST-00603,PROD-0118,SITE-012,2025-07-04T11:44:39Z,29,4131.05,distributor
TXN-000003895,CUST-00554,PROD-0007,SITE-009,2025-05-24T02:29:12Z,11,1038.62,field-sales
TXN-000003896,CUST-00432,PROD-0043,SITE-011,2024-12-04T01:28:51Z,6,776.1,distributor
TXN-000003897,CUST-00747,PROD-0021,SITE-008,2026-01-21T16:23:26Z,28,5958.12,online
TXN-000003898,CUST-00181,PROD-0024,SITE-012,2025-11-28T07:42:50Z,10,695.9,retail
TXN-000003899,CUST-00644,PROD-0108,SITE-009,2025-04-26T23:09:34Z,38,1692.9,distributor
TXN-000003900,CUST-00051,PROD-0023,SITE-003,2024-07-21T01:32:22Z,6,2086.56,online
TXN-000003901,CUST-00584,PROD-0050,SITE-007,2026-05-13T14:27:55Z,40,15670.8,retail
TXN-000003902,CUST-00653,PROD-0088,SITE-014,2025-07-20T13:48:43Z,8,3065.92,online
TXN-000003903,CUST-00326,PROD-0077,SITE-014,2026-07-29T01:45:16Z,17,4396.88,online
TXN-000003904,CUST-00284,PROD-0062,SITE-014,2024-12-06T15:33:16Z,37,3194.21,online
TXN-000003905,CUST-00557,PROD-0109,SITE-006,2025-04-17T07:02:03Z,6,1309.68,online
TXN-000003906,CUST-00408,PROD-0101,SITE-013,2025-09-15T05:06:38Z,12,2673.36,online
TXN-000003907,CUST-00301,PROD-0092,SITE-003,2026-08-21T17:58:06Z,1,356.86,online
TXN-000003908,CUST-00487,PROD-0054,SITE-015,2024-09-29T16:18:01Z,30,1703.7,retail
TXN-000003909,CUST-00547,PROD-0091,SITE-007,2025-06-11T10:12:30Z,3,310.83,field-sales
TXN-000003910,CUST-00741,PROD-0097,SITE-002,2025-03-17T11:38:34Z,14,694.96,online
TXN-000003911,CUST-00798,PROD-0078,SITE-008,2025-07-22T04:08:40Z,18,2203.74,online
TXN-000003912,CUST-00671,PROD-0084,SITE-015,2025-02-25T12:05:26Z,34,6623.88,distributor
TXN-000003913,CUST-00554,PROD-0020,SITE-013,2024-11-26T04:13:12Z,36,13556.16,online
TXN-000003914,CUST-00616,PROD-0048,SITE-002,2025-10-22T12:14:14Z,10,267.9,online
TXN-000003915,CUST-00459,PROD-0060,SITE-003,2026-06-28T17:23:20Z,36,596.88,retail
TXN-000003916,CUST-00595,PROD-0073,SITE-003,2026-05-26T14:41:15Z,39,4338.36,distributor
TXN-000003917,CUST-00243,PROD-0057,SITE-006,2026-05-26T17:52:46Z,38,15046.48,distributor
TXN-000003918,CUST-00091,PROD-0098,SITE-009,2026-07-13T18:04:19Z,23,5028.26,online
TXN-000003919,CUST-00710,PROD-0005,SITE-001,2026-02-18T07:26:17Z,20,4562.8,retail
TXN-000003920,CUST-00047,PROD-0114,SITE-006,2025-11-08T04:36:24Z,16,212.48,retail
TXN-000003921,CUST-00774,PROD-0051,SITE-002,2025-07-29T07:37:24Z,13,1431.95,distributor
TXN-000003922,CUST-00173,PROD-0001,SITE-009,2025-08-23T01:38:06Z,7,1794.66,distributor
TXN-000003923,CUST-00734,PROD-0064,SITE-002,2026-01-11T21:59:42Z,24,2755.44,retail
TXN-000003924,CUST-00033,PROD-0029,SITE-013,2025-05-19T07:01:41Z,24,3180.96,distributor
TXN-000003925,CUST-00049,PROD-0042,SITE-005,2026-05-27T07:36:13Z,23,8556.46,distributor
TXN-000003926,CUST-00759,PROD-0098,SITE-007,2025-01-10T04:17:19Z,4,1027.36,online
TXN-000003927,CUST-00391,PROD-0052,SITE-011,2026-08-08T22:45:32Z,9,404.91,online
TXN-000003928,CUST-00605,PROD-0028,SITE-013,2024-10-08T05:06:21Z,4,359.16,distributor
TXN-000003929,CUST-00192,PROD-0102,SITE-014,2026-05-26T17:21:37Z,13,112.71,distributor
TXN-000003930,CUST-00767,PROD-0018,SITE-008,2026-06-23T22:41:35Z,36,10427.4,online
TXN-000003931,CUST-00608,PROD-0107,SITE-003,2026-04-05T18:22:55Z,4,383.88,field-sales
TXN-000003932,CUST-00466,PROD-0090,SITE-012,2026-07-04T22:28:52Z,19,5869.1,field-sales
TXN-000003933,CUST-00639,PROD-0066,SITE-005,2025-02-13T23:22:34Z,32,7322.24,distributor
TXN-000003934,CUST-00671,PROD-0018,SITE-009,2025-12-01T03:56:46Z,27,7777.35,retail
TXN-000003935,CUST-00231,PROD-0043,SITE-011,2025-07-17T11:18:30Z,38,7529.7,retail
TXN-000003936,CUST-00257,PROD-0064,SITE-004,2024-10-05T16:17:25Z,20,2594.2,distributor
TXN-000003937,CUST-00591,PROD-0056,SITE-014,2024-11-09T08:43:37Z,30,7379.7,retail
TXN-000003938,CUST-00708,PROD-0017,SITE-006,2025-04-15T06:53:36Z,5,1754.35,retail
TXN-000003939,CUST-00525,PROD-0086,SITE-015,2024-09-23T03:29:46Z,27,9062.01,retail
TXN-000003940,CUST-00288,PROD-0029,SITE-009,2025-12-09T10:27:43Z,40,6202,field-sales
TXN-000003941,CUST-00699,PROD-0006,SITE-011,2025-03-31T06:59:18Z,20,7732.2,online
TXN-000003942,CUST-00490,PROD-0054,SITE-013,2025-12-24T10:29:44Z,4,1555.4,retail
TXN-000003943,CUST-00383,PROD-0040,SITE-007,2026-01-17T19:51:46Z,5,327.25,retail
TXN-000003944,CUST-00262,PROD-0015,SITE-015,2024-07-10T00:41:29Z,32,8878.72,online
TXN-000003945,CUST-00239,PROD-0008,SITE-001,2025-04-07T20:23:32Z,33,1060.62,distributor
TXN-000003946,CUST-00272,PROD-0021,SITE-014,2025-01-18T01:34:23Z,10,818.9,distributor
TXN-000003947,CUST-00029,PROD-0060,SITE-007,2026-02-23T04:45:24Z,25,6727.75,online
TXN-000003948,CUST-00430,PROD-0063,SITE-011,2025-01-27T15:07:15Z,9,565.02,online
TXN-000003949,CUST-00763,PROD-0109,SITE-007,2024-05-28T04:35:51Z,23,878.83,online
TXN-000003950,CUST-00116,PROD-0034,SITE-003,2025-01-07T13:15:06Z,17,4103.97,retail
TXN-000003951,CUST-00577,PROD-0106,SITE-006,2025-07-18T00:29:57Z,3,106.65,online
TXN-000003952,CUST-00407,PROD-0080,SITE-006,2026-05-13T00:08:06Z,18,2494.44,field-sales
TXN-000003953,CUST-00114,PROD-0092,SITE-010,2025-01-21T02:52:50Z,10,926.8,distributor
TXN-000003954,CUST-00505,PROD-0079,SITE-014,2026-05-14T05:20:34Z,5,1723.65,retail
TXN-000003955,CUST-00307,PROD-0078,SITE-014,2026-03-29T08:54:36Z,2,410.42,field-sales
TXN-000003956,CUST-00313,PROD-0114,SITE-003,2025-12-23T04:17:25Z,20,7506.6,distributor
TXN-000003957,CUST-00764,PROD-0039,SITE-014,2025-01-04T04:34:06Z,18,6114.78,retail
TXN-000003958,CUST-00287,PROD-0089,SITE-007,2026-04-17T09:36:45Z,2,477.26,field-sales
TXN-000003959,CUST-00584,PROD-0015,SITE-013,2026-01-22T13:15:44Z,25,6395.25,field-sales
TXN-000003960,CUST-00677,PROD-0034,SITE-012,2026-08-20T14:45:43Z,10,2894.3,distributor
TXN-000003961,CUST-00025,PROD-0012,SITE-006,2026-06-21T23:43:45Z,3,526.17,distributor
TXN-000003962,CUST-00054,PROD-0094,SITE-003,2026-02-22T10:32:58Z,25,8688,online
TXN-000003963,CUST-00716,PROD-0090,SITE-012,2026-08-04T07:18:41Z,13,1601.08,field-sales
TXN-000003964,CUST-00402,PROD-0018,SITE-008,2026-01-12T17:21:36Z,25,8730.5,field-sales
TXN-000003965,CUST-00494,PROD-0037,SITE-009,2024-12-11T02:32:34Z,39,12353.25,field-sales
TXN-000003966,CUST-00068,PROD-0008,SITE-007,2025-04-17T23:52:42Z,14,5293.26,field-sales
TXN-000003967,CUST-00536,PROD-0055,SITE-004,2026-06-16T12:17:18Z,19,5272.69,distributor
TXN-000003968,CUST-00486,PROD-0015,SITE-009,2026-03-21T22:49:31Z,13,725.27,retail
TXN-000003969,CUST-00185,PROD-0052,SITE-008,2025-08-15T08:14:04Z,40,6912,distributor
TXN-000003970,CUST-00762,PROD-0072,SITE-015,2025-10-10T15:29:00Z,31,2754.66,retail
TXN-000003971,CUST-00216,PROD-0035,SITE-012,2024-10-17T03:01:35Z,21,3971.94,distributor
TXN-000003972,CUST-00179,PROD-0043,SITE-015,2024-12-09T10:24:22Z,19,3785.18,field-sales
TXN-000003973,CUST-00380,PROD-0066,SITE-006,2025-06-26T19:45:33Z,26,1609.14,field-sales
TXN-000003974,CUST-00656,PROD-0031,SITE-008,2026-03-27T02:50:24Z,34,5368.26,distributor
TXN-000003975,CUST-00100,PROD-0040,SITE-002,2024-09-16T12:37:08Z,39,11081.85,retail
TXN-000003976,CUST-00662,PROD-0098,SITE-008,2025-09-23T04:05:09Z,11,391.05,online
TXN-000003977,CUST-00643,PROD-0114,SITE-008,2024-12-25T02:57:39Z,37,12703.21,online
TXN-000003978,CUST-00002,PROD-0042,SITE-002,2025-11-24T05:04:48Z,30,2866.2,field-sales
TXN-000003979,CUST-00177,PROD-0057,SITE-008,2025-02-15T13:50:23Z,37,1415.99,online
TXN-000003980,CUST-00488,PROD-0071,SITE-005,2025-03-05T08:37:08Z,10,1395.9,online
TXN-000003981,CUST-00691,PROD-0061,SITE-011,2025-01-12T05:02:08Z,15,5298.6,retail
TXN-000003982,CUST-00102,PROD-0008,SITE-013,2025-06-22T03:45:46Z,33,6609.24,online
TXN-000003983,CUST-00680,PROD-0028,SITE-005,2025-09-05T09:12:05Z,26,2829.32,field-sales
TXN-000003984,CUST-00016,PROD-0060,SITE-007,2026-03-17T22:32:08Z,31,7966.69,retail
TXN-000003985,CUST-00146,PROD-0015,SITE-011,2025-05-29T18:49:33Z,13,717.86,field-sales
TXN-000003986,CUST-00018,PROD-0035,SITE-015,2025-08-21T22:02:48Z,21,470.19,online
TXN-000003987,CUST-00080,PROD-0011,SITE-015,2025-10-18T08:14:08Z,12,3388.56,retail
TXN-000003988,CUST-00081,PROD-0027,SITE-009,2025-08-06T00:33:33Z,10,2782.3,distributor
TXN-000003989,CUST-00496,PROD-0011,SITE-003,2025-07-05T07:46:36Z,8,745.52,online
TXN-000003990,CUST-00101,PROD-0096,SITE-002,2026-04-10T14:03:10Z,34,13343.64,field-sales
TXN-000003991,CUST-00745,PROD-0085,SITE-006,2025-04-21T23:39:41Z,4,455.48,retail
TXN-000003992,CUST-00559,PROD-0060,SITE-001,2026-03-31T07:39:55Z,29,3604.99,retail
TXN-000003993,CUST-00389,PROD-0021,SITE-001,2026-03-30T09:32:01Z,1,305.85,online
TXN-000003994,CUST-00095,PROD-0064,SITE-013,2025-03-26T01:26:02Z,27,7868.88,retail
TXN-000003995,CUST-00062,PROD-0050,SITE-013,2026-06-04T02:43:14Z,7,1471.47,retail
TXN-000003996,CUST-00157,PROD-0015,SITE-003,2026-08-07T18:35:00Z,39,11160.63,distributor
TXN-000003997,CUST-00005,PROD-0076,SITE-003,2026-04-23T00:32:51Z,25,9570.75,online
TXN-000003998,CUST-00430,PROD-0063,SITE-009,2024-04-09T13:38:31Z,31,4222.51,retail
TXN-000003999,CUST-00012,PROD-0060,SITE-008,2026-08-23T11:38:00Z,10,3691.6,field-sales
TXN-000004000,CUST-00005,PROD-0050,SITE-010,2026-02-21T04:52:57Z,3,550.65,field-sales
TXN-000004001,CUST-00512,PROD-0077,SITE-007,2025-11-05T16:37:58Z,26,6383,retail
TXN-000004002,CUST-00345,PROD-0051,SITE-006,2026-04-08T09:37:43Z,22,6459.2,distributor
TXN-000004003,CUST-00703,PROD-0069,SITE-004,2026-08-18T03:54:52Z,35,11346.65,field-sales
TXN-000004004,CUST-00336,PROD-0031,SITE-013,2024-06-21T01:25:48Z,10,3892.9,retail
TXN-000004005,CUST-00539,PROD-0110,SITE-012,2025-03-31T01:44:47Z,10,1941.7,field-sales
TXN-000004006,CUST-00730,PROD-0057,SITE-010,2026-03-15T05:45:29Z,17,6556.39,distributor
TXN-000004007,CUST-00362,PROD-0106,SITE-006,2025-08-23T21:40:09Z,38,13825.54,retail
