customer_id,name,segment,region,signup_date,street_address,latitude,longitude
CUST-00622,Anchor Supply LLC,mid-market,Midwest,2024-11-11,"8721 Harbor Pkwy, Chicago, IL 59685",41.757,-87.7558
CUST-00623,Summit Industrial Group,mid-market,Midwest,2022-09-04,"498 Meridian Way, Chicago, IL 15710",41.8687,-87.6809
CUST-00624,Coastal Contractors Co.,smb,West,2023-06-01,"7989 Harbor Blvd, Los Angeles, CA 92147",34.1506,-118.2202
CUST-00625,Timberline Works LLC,enterprise,West,2025-01-21,"5603 Riverside Ave, San Francisco, CA 74190",37.6988,-122.4678
CUST-00626,Silverline Hardware,smb,West,2023-12-12,"2072 Harbor Ave, San Francisco, CA 46086",37.7707,-122.5287
CUST-00627,Summit Outfitters LLC,reseller,Northeast,2023-08-26,"4087 Cedar Ave, Philadelphia, PA 17592",39.872,-75.3448
CUST-00628,Coastal Hardware LLC,enterprise,Midwest,2024-09-10,"5693 Meridian Ave, Minneapolis, MN 54271",44.9697,-93.4334
CUST-00629,Summit Outfitters,mid-market,Northeast,2023-12-08,"7791 Riverside St, Philadelphia, PA 44833",39.8912,-75.1661
CUST-00630,Redwood Distributors Partners,reseller,West,2026-03-31,"4732 Meridian Way, Los Angeles, CA 20607",34.0581,-118.1918
CUST-00631,Coastal Outfitters LLC,reseller,South,2026-05-17,"9667 Cascade Way, Houston, TX 63748",29.8665,-95.5249
CUST-00632,Cascade Hardware Inc.,smb,West,2025-09-05,"9929 Lakeshore Pkwy, San Francisco, CA 76783",37.6915,-122.2398
CUST-00633,Anchor Logistics Group,enterprise,South,2025-03-01,"4411 Ironwood Pkwy, Miami, FL 13370",25.6504,-80.0515
CUST-00634,Cascade Logistics Partners,mid-market,West,2024-03-20,"780 Warehouse Pkwy, San Francisco, CA 90328",37.9216,-122.3467
CUST-00635,Copper Creek Contractors Group,mid-market,South,2024-04-07,"4913 Summit Blvd, Dallas, TX 19134",32.8255,-96.9498
CUST-00636,Cascade Hardware Co.,mid-market,Midwest,2025-12-01,"2702 Cedar Ave, Minneapolis, MN 92470",45.1469,-93.4366
CUST-00637,Anchor Industrial LLC,reseller,West,2024-02-22,"6254 Commerce Way, Seattle, WA 98653",47.6747,-122.168
CUST-00638,Silverline Logistics Partners,mid-market,Midwest,2026-03-13,"8870 Cedar St, Kansas City, MO 55475",39.1373,-94.7527
CUST-00639,Timberline Hardware Inc.,reseller,West,2023-04-09,"9012 Harbor Way, Los Angeles, CA 81577",33.9986,-118.1368
CUST-00640,Northwind Logistics Inc.,smb,Midwest,2024-01-06,"4862 Cascade St, Columbus, OH 22084",39.8871,-83.0411
CUST-00641,Highland Hardware Inc.,mid-market,South,2024-11-29,"9542 Industrial Way, Charlotte, NC 17126",35.3875,-80.8037
CUST-00642,Northwind Provisions Group,mid-market,South,2025-08-02,"8279 Lakeshore Ave, Atlanta, GA 56880",33.7164,-84.2944
CUST-00643,Cascade Industrial Inc.,enterprise,West,2026-01-09,"194 Lakeshore St, Portland, OR 86761",45.3846,-122.6812
CUST-00644,Timberline Logistics Group,reseller,Midwest,2023-12-07,"2918 Foundry Blvd, Minneapolis, MN 84287",44.9577,-93.2851
CUST-00645,Ironwood Supply LLC,reseller,Midwest,2022-12-01,"6909 Harbor Ave, Columbus, OH 14873",40.1178,-83.0639
CUST-00646,Timberline Trading,enterprise,West,2024-06-18,"5777 Meridian Pkwy, Phoenix, AZ 73607",33.5822,-112.1248
CUST-00647,Ironwood Outfitters,smb,West,2024-05-16,"9895 Lakeshore Rd, Seattle, WA 82479",47.7319,-122.3258
CUST-00648,Harborview Hardware LLC,mid-market,Northeast,2023-06-22,"8478 Ironwood Rd, New York, NY 20839",40.6195,-73.86
CUST-00649,Coastal Distributors,reseller,Midwest,2022-09-30,"7994 Warehouse Ave, Chicago, IL 84118",41.8985,-87.5673
CUST-00650,Highland Hardware LLC,smb,South,2024-08-03,"6430 Lakeshore Rd, Charlotte, NC 14049",35.3231,-80.8905
CUST-00651,Redwood Outfitters Inc.,enterprise,Midwest,2023-10-30,"8436 Meridian Ave, Columbus, OH 26779",39.8915,-83.0168
CUST-00652,Highland Hardware,smb,Midwest,2025-01-29,"6530 Riverside St, Minneapolis, MN 21016",44.8911,-93.3539
CUST-00653,Granite Provisions Inc.,mid-market,Midwest,2023-10-02,"5889 Cedar Ave, Chicago, IL 12111",41.8909,-87.6681
CUST-00654,Copper Creek Works Inc.,mid-market,South,2026-03-15,"6454 Ironwood Rd, Dallas, TX 61871",32.8087,-96.748
CUST-00655,Harborview Hardware Group,reseller,West,2023-11-04,"6077 Cedar Ave, San Francisco, CA 58748",37.9349,-122.3567
CUST-00656,Harborview Supply LLC,reseller,Northeast,2025-03-21,"1111 Commerce St, Philadelphia, PA 87283",40.0525,-75.3366
CUST-00657,Copper Creek Company,smb,West,2025-11-25,"4273 Ironwood Way, Phoenix, AZ 46649",33.4361,-112.0115
CUST-00658,Granite Provisions Group,enterprise,South,2022-11-01,"1348 Ironwood St, Houston, TX 82890",29.5952,-95.3313
CUST-00659,Coastal Supply Inc.,reseller,Midwest,2023-08-14,"296 Cascade Ave, Chicago, IL 19823",42.0379,-87.7212
CUST-00660,Coastal Hardware Partners,enterprise,West,2025-10-10,"5380 Harbor St, San Francisco, CA 18498",37.9211,-122.3637
CUST-00661,Timberline Contractors Co.,enterprise,Midwest,2023-06-29,"4890 Riverside Blvd, Chicago, IL 39968",42.038,-87.5797
CUST-00662,Summit Distributors Inc.,mid-market,Northeast,2022-09-09,"1900 Cedar Way, Philadelphia, PA 70792",39.8068,-75.1343
CUST-00663,Ironwood Provisions LLC,reseller,South,2022-10-19,"9174 Foundry St, Dallas, TX 58829",32.8925,-96.6622
CUST-00664,Coastal Supply Group,enterprise,West,2024-03-01,"7880 Ironwood Pkwy, Denver, CO 44096",39.914,-104.8305
CUST-00665,Silverline Supply LLC,enterprise,West,2025-06-30,"9980 Riverside Pkwy, Seattle, WA 74543",47.4788,-122.3872
CUST-00666,Meridian Works,reseller,Northeast,2026-05-03,"6037 Riverside Pkwy, Boston, MA 43548",42.242,-70.9647
CUST-00667,Silverline Hardware,mid-market,West,2026-01-25,"9922 Commerce Ave, Seattle, WA 39017",47.7767,-122.2347
CUST-00668,Anchor Trading,mid-market,Midwest,2024-02-17,"7509 Harbor St, Columbus, OH 63556",39.8619,-83.1659
CUST-00669,Redwood Provisions LLC,smb,South,2023-01-21,"6810 Harbor Way, Charlotte, NC 70563",35.1922,-80.9662
CUST-00670,Meridian Works LLC,reseller,South,2023-09-08,"1859 Cascade Ave, Dallas, TX 45673",32.8427,-96.8859
CUST-00671,Meridian Industrial Partners,enterprise,Midwest,2023-01-12,"7123 Cedar Rd, Chicago, IL 21876",41.9618,-87.7669
CUST-00672,Granite Distributors LLC,reseller,Midwest,2023-01-16,"3171 Warehouse Rd, Chicago, IL 17778",41.9978,-87.7851
CUST-00673,Coastal Contractors,mid-market,South,2026-05-07,"9248 Foundry Pkwy, Dallas, TX 45249",32.9246,-96.6926
CUST-00674,Anchor Contractors Inc.,enterprise,South,2024-10-15,"6155 Industrial Ave, Houston, TX 60778",29.8445,-95.5345
CUST-00675,Granite Industrial,reseller,Northeast,2023-06-09,"9532 Ironwood Ave, New York, NY 86719",40.8095,-74.08
CUST-00676,Granite Logistics Inc.,mid-market,South,2023-03-21,"7917 Cedar Pkwy, Charlotte, NC 62500",35.2431,-80.7274
CUST-00677,Meridian Contractors Partners,enterprise,Northeast,2026-02-20,"6410 Lakeshore Blvd, New York, NY 64494",40.8297,-74.0475
CUST-00678,Highland Logistics Co.,smb,West,2023-11-22,"1560 Riverside Blvd, Los Angeles, CA 16738",33.9239,-118.3933
CUST-00679,Silverline Logistics LLC,enterprise,West,2022-10-29,"310 Foundry St, Portland, OR 98890",45.6768,-122.7067
CUST-00680,Blue Ridge Trading Co.,enterprise,West,2023-11-06,"1007 Foundry Pkwy, Seattle, WA 36182",47.6654,-122.3904
CUST-00681,Silverline Industrial Partners,mid-market,South,2022-11-15,"4595 Ironwood Rd, Atlanta, GA 13813",33.744,-84.3444
CUST-00682,Meridian Trading Group,enterprise,West,2024-05-19,"2718 Warehouse St, Phoenix, AZ 70035",33.2732,-112.2149
CUST-00683,Harborview Logistics LLC,smb,South,2025-12-18,"8956 Summit Pkwy, Miami, FL 49075",25.7228,-80.018
CUST-00684,Redwood Logistics LLC,smb,Midwest,2024-12-10,"5550 Meridian Pkwy, Chicago, IL 10696",41.7354,-87.6268
CUST-00685,Copper Creek Hardware Co.,reseller,South,2023-03-08,"2412 Meridian Rd, Miami, FL 78065",25.7833,-80.2713
CUST-00686,Timberline Supply Group,smb,Northeast,2025-04-26,"3954 Foundry St, New York, NY 42696",40.7164,-73.8365
CUST-00687,Coastal Contractors Group,mid-market,Northeast,2023-05-23,"9939 Ironwood Way, New York, NY 82159",40.8212,-73.9167
CUST-00688,Copper Creek Logistics,enterprise,Midwest,2022-09-27,"3196 Foundry Rd, Columbus, OH 38805",39.8488,-83.1134
CUST-00689,Timberline Supply Inc.,enterprise,Northeast,2025-12-20,"6245 Cascade Ave, New York, NY 62978",40.6159,-73.8778
CUST-00690,Harborview Works,reseller,Northeast,2026-02-25,"5923 Foundry St, Philadelphia, PA 98793",40.0647,-75.2208
CUST-00691,Granite Contractors Partners,reseller,South,2025-07-26,"5361 Commerce Rd, Houston, TX 18659",29.6925,-95.4882
CUST-00692,Silverline Trading,mid-market,West,2023-09-22,"2219 Cascade Blvd, Seattle, WA 13874",47.4396,-122.2867
CUST-00693,Coastal Outfitters Co.,reseller,South,2023-11-25,"2513 Cascade Ave, Charlotte, NC 80565",35.2525,-80.8677
CUST-00694,Meridian Logistics LLC,mid-market,West,2025-10-06,"9748 Riverside St, Portland, OR 61683",45.3633,-122.8403
CUST-00695,Silverline Logistics LLC,smb,South,2024-06-01,"7772 Warehouse St, Dallas, TX 93462",32.8165,-96.7231
CUST-00696,Coastal Distributors Partners,mid-market,West,2024-01-08,"3787 Harbor Blvd, Denver, CO 52512",39.5914,-105.0112
CUST-00697,Meridian Distributors Co.,enterprise,West,2025-04-10,"4847 Cascade Ave, Los Angeles, CA 59948",33.9003,-118.2826
CUST-00698,Northwind Outfitters,mid-market,West,2025-03-30,"9346 Ironwood St, Portland, OR 84811",45.5265,-122.8143
CUST-00699,Summit Distributors Partners,enterprise,Northeast,2023-01-01,"2700 Commerce Way, New York, NY 14483",40.5622,-73.9038
CUST-00700,SILVERLINE DISTRIBUTORS,smb,Midwest,2025-02-24,"4000 Commerce Blvd, Chicago, IL 64265",41.7077,-87.712
CUST-00701,Northwind Works Group,enterprise,South,2024-09-05,"8844 Lakeshore Way, Dallas, TX 20961",32.9457,-96.8152
CUST-00702,Ironwood Provisions Co.,reseller,West,2026-04-17,"6850 Cascade St, Denver, CO 10562",39.6059,-105.0965
CUST-00703,Granite Logistics LLC,mid-market,Midwest,2024-06-08,"1248 Summit Blvd, Chicago, IL 79455",41.9448,-87.4573
CUST-00704,Coastal Hardware Co.,smb,Northeast,2023-02-19,"9237 Foundry St, New York, NY 50597",40.6327,-73.8955
CUST-00705,Copper Creek Company,mid-market,West,2026-04-16,"2152 Riverside Rd, Seattle, WA 80367",47.5144,-122.3492
CUST-00706,Cascade Logistics Partners,smb,Northeast,2023-08-30,"4555 Cascade Pkwy, Philadelphia, PA 58568",40.0274,-75.3311
CUST-00707,Anchor Industrial,enterprise,South,2024-04-06,"7797 Summit Pkwy, Houston, TX 43157",29.5847,-95.3343
CUST-00708,Highland Trading Co.,mid-market,Northeast,2023-10-14,"1068 Ironwood Blvd, Philadelphia, PA 79939",39.8221,-75.005
CUST-00709,Silverline Contractors Inc.,reseller,South,2026-04-16,"6257 Foundry St, Miami, FL 23089",25.889,-80.1584
CUST-00710,Cascade Supply Partners,mid-market,West,2023-12-04,"4630 Summit Blvd, Phoenix, AZ 71653",33.5367,-112.0598
CUST-00711,Redwood Industrial Co.,reseller,Midwest,2022-10-05,"7459 Foundry Blvd, Minneapolis, MN 38278",44.9906,-93.2206
CUST-00712,Timberline Industrial Co.,mid-market,South,2024-01-27,"8177 Foundry Pkwy, Dallas, TX 54831",32.7431,-96.7118
CUST-00713,Cascade Provisions Group,enterprise,Northeast,2025-01-26,"1628 Warehouse Blvd, Boston, MA 27291",42.3871,-70.9558
CUST-00714,Blue Ridge Provisions,smb,West,2023-03-10,"5525 Foundry St, Phoenix, AZ 21931",33.3825,-112.131
CUST-00715,Coastal Distributors Partners,enterprise,West,2023-11-09,"499 Cedar Rd, Denver, CO 69695",39.7755,-104.9034
CUST-00716,Cascade Trading Partners,reseller,South,2023-06-14,"3292 Ironwood St, Atlanta, GA 36305",33.728,-84.4093
CUST-00717,Redwood Industrial,smb,Northeast,2025-04-18,"4654 Industrial Ave, Boston, MA 66349",42.4416,-71.2182
CUST-00718,Redwood Contractors Co.,reseller,West,2023-12-03,"5580 Meridian Rd, Phoenix, AZ 15841",33.5082,-112.1253
CUST-00719,Ironwood Distributors LLC,reseller,West,2026-03-22,"9918 Foundry St, Los Angeles, CA 50911",34.224,-118.1354
CUST-00720,Blue Ridge Provisions LLC,mid-market,Midwest,2026-05-07,"5697 Cascade Blvd, Kansas City, MO 61052",39.1844,-94.5751
CUST-00721,Northwind Logistics,mid-market,Northeast,2025-11-20,"620 Cascade Pkwy, New York, NY 14114",40.5529,-73.8271
CUST-00722,Cascade Logistics LLC,reseller,Northeast,2025-11-20,"3516 Cedar St, Philadelphia, PA 50443",40.1256,-75.3023
CUST-00723,Redwood Trading LLC,smb,West,2026-02-17,"1558 Meridian Blvd, San Francisco, CA 78721",37.8004,-122.4679
CUST-00724,Silverline Provisions Inc.,smb,West,2022-12-16,"5438 Warehouse St, Seattle, WA 33344",47.5603,-122.2393
CUST-00725,Cascade Outfitters Partners,enterprise,Midwest,2025-05-22,"1872 Cascade Way, Chicago, IL 79765",41.759,-87.7361
CUST-00726,Timberline Works Inc.,enterprise,West,2025-05-01,"557 Cascade Rd, Seattle, WA 88701",47.6119,-122.2031
CUST-00727,Northwind Trading Co.,smb,South,2024-11-21,"8978 Riverside Blvd, Dallas, TX 28017",32.6463,-96.7836
CUST-00728,Silverline Outfitters LLC,mid-market,South,2024-12-09,"350 Riverside Pkwy, Charlotte, NC 90053",35.3438,-80.6829
CUST-00729,Anchor Industrial Company,smb,West,2024-07-14,"4281 Summit Rd, Los Angeles, CA 20944",33.9396,-118.3891
CUST-00730,Copper Creek Trading,reseller,West,2024-02-09,"2415 Harbor Pkwy, Los Angeles, CA 54768",33.9554,-118.3822
CUST-00731,Northwind Distributors Partners,smb,South,2023-06-27,"2056 Cascade Rd, Dallas, TX 27518",32.8898,-96.6909
CUST-00732,Anchor Works Partners,mid-market,Northeast,2023-11-18,"2923 Cedar Rd, New York, NY 36482",40.8722,-74.0952
CUST-00733,Meridian Logistics,reseller,West,2025-01-08,"6501 Cascade Ave, Phoenix, AZ 43988",33.386,-112.1304
CUST-00734,Coastal Trading Partners,enterprise,South,2024-02-25,"9333 Industrial St, Atlanta, GA 84759",33.7346,-84.4028
CUST-00735,Cascade Distributors Inc.,smb,West,2026-02-08,"7324 Ironwood Blvd, Denver, CO 77463",39.876,-105.0404
CUST-00736,Cascade Hardware,smb,West,2024-02-19,"5891 Foundry Blvd, Los Angeles, CA 87884",34.1635,-118.2111
CUST-00737,Copper Creek Contractors Partners,enterprise,South,2023-01-24,"4926 Cascade Pkwy, Miami, FL 74549",25.5942,-80.1249
CUST-00738,Granite Hardware LLC,enterprise,Northeast,2025-11-03,"5520 Ironwood St, Philadelphia, PA 48402",40.0932,-75.1424
CUST-00739,Granite Logistics LLC,reseller,South,2023-03-13,"4224 Cedar Blvd, Charlotte, NC 44348",35.1257,-80.7662
CUST-00740,Meridian Distributors Inc.,reseller,West,2025-05-07,"3979 Cedar Blvd, Los Angeles, CA 43833",34.0429,-118.276
CUST-00741,Cascade Logistics Partners,enterprise,West,2024-12-29,"946 Industrial St, Phoenix, AZ 49709",33.574,-112.0218
CUST-00742,Meridian Industrial Co.,reseller,West,2022-12-15,"6269 Commerce Rd, San Francisco, CA 30436",37.8331,-122.4544
CUST-00743,Granite Distributors Inc.,smb,West,2025-09-19,"1771 Foundry St, Denver, CO 49364",39.8914,-105.0956
CUST-00744,Granite Supply,enterprise,Midwest,2023-10-23,"6117 Cedar Way, Minneapolis, MN 49595",44.9717,-93.267
CUST-00745,Highland Supply Partners,reseller,Midwest,2025-07-08,"1572 Harbor Way, Columbus, OH 93329",39.8227,-83.1504
CUST-00746,Cascade Distributors Partners,enterprise,Northeast,2024-09-06,"6356 Harbor Rd, Boston, MA 14160",42.5205,-71.2057
CUST-00747,Highland Works Group,smb,Midwest,2026-04-12,"2492 Foundry Pkwy, Columbus, OH 19304",39.8361,-83.1118
CUST-00748,Summit Logistics Partners,mid-market,South,2025-06-06,"622 Industrial St, Atlanta, GA 75573",33.7907,-84.5125
CUST-00749,Silverline Logistics Co.,smb,Northeast,2025-02-17,"9812 Commerce Way, Philadelphia, PA 58944",40.0453,-75.1899
CUST-00750,Timberline Works Inc.,reseller,Northeast,2023-10-15,"1176 Warehouse Pkwy, Philadelphia, PA 13912",40.0422,-75.3413
CUST-00751,Cascade Distributors Co.,reseller,Northeast,2024-06-14,"2832 Harbor Rd, Boston, MA 95770",42.279,-71.1948
CUST-00752,Highland Distributors Co.,mid-market,South,2025-11-25,"7578 Harbor St, Atlanta, GA 59912",33.7713,-84.2443
CUST-00753,Redwood Industrial LLC,mid-market,West,2023-04-17,"8597 Lakeshore Way, Los Angeles, CA 16135",33.9041,-118.2434
CUST-00754,Highland Provisions Group,smb,South,2023-02-23,"1601 Lakeshore St, Houston, TX 88008",29.6951,-95.304
CUST-00755,Summit Works Inc.,reseller,Midwest,2023-08-24,"6299 Riverside Rd, Minneapolis, MN 52114",45.14,-93.1568
CUST-00756,Highland Works LLC,enterprise,West,2023-01-10,"8282 Riverside Ave, Seattle, WA 97357",47.4268,-122.2113
CUST-00757,Northwind Works LLC,reseller,Midwest,2025-06-02,"2755 Harbor Pkwy, Kansas City, MO 95786",39.0826,-94.5927
CUST-00758,Blue Ridge Works Group,enterprise,West,2023-11-18,"9280 Riverside Way, Los Angeles, CA 87924",34.1997,-118.106
CUST-00759,Granite Trading,reseller,West,2022-10-02,"9783 Commerce Blvd, San Francisco, CA 11600",37.8084,-122.4008
CUST-00760,Cascade Outfitters Group,smb,West,2026-01-21,"5799 Cedar Ave, Phoenix, AZ 32025",33.4725,-111.9235
CUST-00761,Granite Trading Co.,reseller,West,2023-03-11,"2521 Foundry Rd, Seattle, WA 59527",47.6136,-122.1918
CUST-00762,Cascade Logistics Group,reseller,South,2023-04-21,"1861 Harbor St, Dallas, TX 49583",32.951,-96.7316
CUST-00763,Granite Logistics LLC,enterprise,South,2024-03-19,"7580 Commerce Ave, Charlotte, NC 70000",35.11,-80.7231
CUST-00764,Timberline Trading Partners,enterprise,West,2025-05-06,"7044 Commerce Ave, Denver, CO 63441",39.7268,-104.9921
CUST-00765,Northwind Distributors,reseller,Midwest,2026-02-27,"9863 Industrial Way, Columbus, OH 91291",39.9219,-82.8885
CUST-00766,Highland Supply Co.,reseller,West,2023-09-27,"137 Foundry Pkwy, Portland, OR 25749",45.4973,-122.5694
CUST-00767,Cascade Outfitters Inc.,reseller,West,2025-06-13,"1519 Foundry Pkwy, San Francisco, CA 75887",37.6388,-122.5746
CUST-00768,Timberline Outfitters Partners,enterprise,Northeast,2025-01-25,"6429 Ironwood Ave, Philadelphia, PA 12245",39.9803,-74.9927
CUST-00769,Coastal Hardware,reseller,Midwest,2024-11-04,"4325 Cascade Blvd, Columbus, OH 33061",40.1387,-83.0888
CUST-00770,Granite Distributors Group,reseller,South,2023-06-13,"265 Warehouse Way, Charlotte, NC 16549",35.1603,-80.8893
CUST-00771,Ironwood Outfitters Partners,mid-market,Northeast,2025-05-03,"2287 Meridian Ave, Boston, MA 33905",42.1905,-71.1149
CUST-00772,Harborview Works,reseller,Midwest,2024-05-31,"7520 Summit Ave, Columbus, OH 25424",40.0624,-83.1561
CUST-00773,Anchor Distributors LLC,smb,West,2022-12-11,"5799 Commerce Pkwy, Denver, CO 41690",39.8999,-104.9833
CUST-00774,Ironwood Contractors Co.,smb,South,2023-09-17,"7456 Industrial Blvd, Dallas, TX 74198",32.701,-96.82
CUST-00775,Copper Creek Hardware Co.,smb,West,2024-12-01,"4128 Commerce Way, Los Angeles, CA 24260",34.1183,-118.4111
CUST-00776,Meridian Hardware Co.,mid-market,South,2024-03-09,"676 Foundry St, Atlanta, GA 22276",33.6008,-84.5198
CUST-00777,Cascade Works LLC,smb,Midwest,2025-10-28,"4906 Lakeshore Way, Columbus, OH 30870",40.1299,-83.1646
CUST-00778,Copper Creek Contractors LLC,reseller,Midwest,2024-12-22,"1296 Cedar St, Columbus, OH 32262",39.8159,-82.8427
CUST-00779,Coastal Outfitters Inc.,reseller,South,2023-12-17,"8952 Harbor Blvd, Dallas, TX 32736",32.825,-96.9629
CUST-00780,Timberline Trading,enterprise,South,2023-10-22,"1117 Cascade Pkwy, Charlotte, NC 16808",35.0802,-80.9613
CUST-00781,Granite Trading,smb,Northeast,2022-10-14,"7438 Industrial Blvd, Philadelphia, PA 59454",39.9562,-75.0835
CUST-00782,Meridian Supply LLC,mid-market,South,2024-01-29,"1067 Meridian Ave, Miami, FL 95165",25.9383,-80.2684
CUST-00783,Copper Creek Distributors Co.,reseller,South,2023-01-30,"7061 Commerce Way, Dallas, TX 15092",32.9472,-96.7279
CUST-00784,Cascade Supply Partners,mid-market,Northeast,2023-08-24,"7796 Harbor Ave, New York, NY 72447",40.6772,-73.9593
CUST-00785,Redwood Provisions Co.,smb,West,2024-07-28,"3450 Summit Rd, Los Angeles, CA 99331",34.0822,-118.3941
CUST-00786,Blue Ridge Supply LLC,reseller,Midwest,2026-04-22,"575 Harbor St, Columbus, OH 72783",40.0622,-83.1248
CUST-00787,Summit Industrial Inc.,reseller,West,2024-04-12,"3998 Warehouse St, Los Angeles, CA 71377",34.0126,-118.4033
CUST-00788,Granite Hardware,enterprise,South,2024-05-18,"5786 Foundry Ave, Atlanta, GA 59394",33.8066,-84.477
CUST-00789,Ironwood Contractors Co.,smb,Northeast,2025-03-24,"1513 Meridian Way, New York, NY 35905",40.7051,-73.9448
CUST-00790,Cascade Provisions Partners,reseller,Midwest,2024-02-25,"6470 Cascade St, Kansas City, MO 98640",39.068,-94.7264
CUST-00791,Redwood Hardware Group,enterprise,Northeast,2026-03-26,"6535 Commerce Pkwy, Boston, MA 14496",42.3476,-70.9818
CUST-00792,Copper Creek Distributors,mid-market,Midwest,2024-09-02,"8331 Summit Pkwy, Columbus, OH 50982",39.8014,-83.1462
CUST-00793,Silverline Provisions LLC,mid-market,West,2024-07-09,"3074 Meridian Ave, Los Angeles, CA 21847",33.9315,-118.2344
CUST-00794,Summit Logistics,enterprise,West,2024-12-29,"1137 Foundry Ave, Phoenix, AZ 99282",33.4766,-112.1984
CUST-00795,Coastal Supply Group,reseller,South,2025-01-31,"4044 Summit Way, Dallas, TX 14937",32.789,-96.6533
CUST-00796,Coastal Hardware Partners,smb,Midwest,2025-07-17,"5858 Ironwood Way, Columbus, OH 22030",40.0293,-82.9645
CUST-00797,Blue Ridge Distributors Group,enterprise,West,2023-05-10,"3419 Cedar St, Denver, CO 62069",39.8907,-104.9995
CUST-00798,Summit Trading Inc.,mid-market,Northeast,2025-07-30,"8342 Cascade Pkwy, Philadelphia, PA 42373",39.9833,-75.0311
CUST-00799,Highland Industrial Co.,reseller,Midwest,2023-11-15,"5187 Summit Ave, Minneapolis, MN 78951",44.9197,-93.2571
CUST-00800,Redwood Trading Group,reseller,West,2024-11-09,"254 Ironwood Blvd, Phoenix, AZ 19060",33.5207,-112.1847
